Date,Open,High,Low,Close,Adj Close,Volume,Dnevna rast,Povprečje,Rast v %
2018-10-11,6586.7402,6586.7402,6243.7402,6256.2402,6256.2402,5181640000,-330.5,6421.4902,-5.0177
2018-10-12,6239.25,6328.5,6236.4702,6274.5801,6274.5801,3783500000,35.3301,6256.915,0.5663
2018-10-13,6278.0801,6308.5098,6259.8101,6285.9902,6285.9902,3064030000,7.9101,6282.0352,0.126
2018-10-14,6288.4902,6363.21,6280.1499,6290.9302,6290.9302,3085320000,2.44,6289.7102,0.0388
2018-10-15,6292.6401,6965.0601,6258.6802,6596.54,6596.54,7370770000,303.8999,6444.59,4.8294
2018-10-16,6601.4102,6673.5898,6571.3701,6596.1099,6596.1099,4074800000,-5.3003,6598.7601,-0.0803
2018-10-17,6590.52,6601.21,6517.4502,6544.4302,6544.4302,4088420000,-46.0898,6567.4751,-0.6993
2018-10-18,6542.3301,6567.54,6450.04,6476.71,6476.71,3924080000,-65.6201,6509.52,-1.003
2018-10-19,6478.0698,6493.6802,6445.3101,6465.4102,6465.4102,3578870000,-12.6596,6471.74,-0.1954
2018-10-20,6460.9199,6497.7202,6449.0,6489.1899,6489.1899,3379130000,28.27,6475.0549,0.4376
2018-10-21,6490.0898,6556.3799,6476.0,6482.3501,6482.3501,3253610000,-7.7397,6486.22,-0.1193
2018-10-22,6486.0498,6543.7998,6462.98,6487.1602,6487.1602,3672860000,1.1104,6486.605,0.0171
2018-10-23,6472.3599,6506.0098,6451.27,6475.7402,6475.7402,3716150000,3.3803,6474.05,0.0522
2018-10-24,6478.8901,6521.9902,6468.8599,6495.8398,6495.8398,3424670000,16.9497,6487.3649,0.2616
2018-10-25,6484.6499,6504.6499,6447.0298,6476.29,6476.29,3230550000,-8.3599,6480.47,-0.1289
2018-10-26,6468.4399,6498.29,6449.6099,6474.75,6474.75,3306050000,6.3101,6471.595,0.0976
2018-10-27,6480.8398,6507.4102,6453.5298,6480.3799,6480.3799,3393250000,-0.4599,6480.6098,-0.0071
2018-10-28,6482.6602,6502.2798,6447.9102,6486.3901,6486.3901,3445190000,3.7299,6484.5251,0.0575
2018-10-29,6492.3501,6503.6001,6306.9902,6332.6299,6332.6299,4199910000,-159.7202,6412.49,-2.4601
2018-10-30,6337.04,6364.9902,6310.1401,6334.27,6334.27,3781100000,-2.77,6335.655,-0.0437
2018-10-31,6336.9902,6349.1602,6316.8799,6317.6099,6317.6099,4191240000,-19.3803,6327.3,-0.3058
2018-11-01,6318.1401,6547.1401,6311.8301,6377.7798,6377.7798,3789400000,59.6397,6347.96,0.9439
2018-11-02,6378.9199,6396.8599,6327.3799,6388.4399,6388.4399,4234870000,9.52,6383.6799,0.1492
2018-11-03,6387.2402,6400.0698,6342.3701,6361.2598,6361.2598,3658640000,-25.9804,6374.25,-0.4068
2018-11-04,6365.4702,6388.6299,6294.5698,6376.1299,6376.1299,4390020000,10.6597,6370.8,0.1675
2018-11-05,6363.6201,6480.5898,6363.6201,6419.6602,6419.6602,4174800000,56.0401,6391.6402,0.8806
2018-11-06,6433.3799,6463.5498,6408.1602,6461.0098,6461.0098,4700040000,27.6299,6447.1948,0.4295
2018-11-07,6468.5,6552.1602,6468.3101,6530.1401,6530.1401,4941260000,61.6401,6499.32,0.9529
2018-11-08,6522.27,6536.9199,6438.5298,6453.7202,6453.7202,4665260000,-68.5498,6487.9951,-1.051
2018-11-09,6442.6001,6456.46,6373.3701,6385.6201,6385.6201,4346820000,-56.98,6414.1101,-0.8844
2018-11-10,6386.1299,6437.2798,6385.3101,6409.2202,6409.2202,3705320000,23.0903,6397.675,0.3616
2018-11-11,6413.6299,6423.25,6350.1699,6411.27,6411.27,3939060000,-2.3599,6412.45,-0.0368
2018-11-12,6411.7598,6434.21,6360.4702,6371.27,6371.27,4295770000,-40.4898,6391.5149,-0.6315
2018-11-13,6373.1899,6395.27,6342.6699,6359.4902,6359.4902,4503800000,-13.6997,6366.3401,-0.215
2018-11-14,6351.2402,6371.5498,5544.0898,5738.3501,5738.3501,7398940000,-612.8901,6044.7952,-9.6499
2018-11-15,5736.1499,5774.8198,5358.3799,5648.0298,5648.0298,7032140000,-88.1201,5692.0898,-1.5362
2018-11-16,5645.3198,5657.02,5498.9399,5575.5498,5575.5498,5279320000,-69.77,5610.4348,-1.2359
2018-11-17,5578.5801,5578.5801,5519.5601,5554.3301,5554.3301,4303150000,-24.25,5566.4551,-0.4347
2018-11-18,5559.7402,5653.6099,5559.7402,5623.54,5623.54,4159680000,63.7998,5591.6401,1.1475
2018-11-19,5620.7798,5620.7798,4842.9102,4871.4902,4871.4902,7039560000,-749.2896,5246.135,-13.3307
2018-11-20,4863.9302,4951.6099,4272.1099,4451.8701,4451.8701,8428290000,-412.0601,4657.9001,-8.4718
2018-11-21,4465.54,4675.73,4343.98,4602.1699,4602.1699,6120120000,136.6299,4533.855,3.0597
2018-11-22,4611.5698,4629.6401,4365.6401,4365.9399,4365.9399,4569370000,-245.6299,4488.7548,-5.3264
2018-11-23,4360.7002,4396.4199,4195.6802,4347.1099,4347.1099,4871490000,-13.5903,4353.905,-0.3117
2018-11-24,4347.6899,4413.0898,3795.1599,3880.76,3880.76,4679500000,-466.9299,4114.225,-10.7397
2018-11-25,3880.78,4120.8701,3585.0601,4009.97,4009.97,6825640000,129.19,3945.375,3.329
2018-11-26,4015.0701,4107.1401,3643.9199,3779.1299,3779.1299,6476900000,-235.9402,3897.1,-5.8764
2018-11-27,3765.95,3862.96,3661.01,3820.72,3820.72,5998720000,54.77,3793.335,1.4543
2018-11-28,3822.47,4385.8999,3822.47,4257.4199,4257.4199,7280280000,434.9499,4039.945,11.3788
2018-11-29,4269.0044,4413.0205,4145.7651,4278.8467,4278.8467,6503347767,9.8423,4273.9256,0.2306
2018-11-30,4289.0889,4322.9766,3942.822,4017.2686,4017.2686,6048016717,-271.8203,4153.1788,-6.3375
2018-12-01,4024.4644,4309.3774,3969.7107,4214.6719,4214.6719,5375314093,190.2075,4119.5682,4.7263
2018-12-02,4200.7334,4301.5195,4110.9785,4139.8779,4139.8779,5262697895,-60.8555,4170.3056,-1.4487
2018-12-03,4147.3237,4155.9795,3840.4463,3894.1309,3894.1309,5089570994,-253.1928,4020.7273,-6.105
2018-12-04,3886.2949,4075.6277,3832.75,3956.8938,3956.8938,5028069239,70.5989,3921.5944,1.8166
2018-12-05,3958.8948,3969.5359,3753.9949,3753.9949,3753.9949,5302481574,-204.8999,3856.4448,-5.1757
2018-12-06,3754.0745,3874.9661,3521.1018,3521.1018,3521.1018,5878333109,-232.9727,3637.5882,-6.2059
2018-12-07,3512.5903,3512.5903,3280.2288,3419.9373,3419.9373,6835615448,-92.653,3466.2638,-2.6377
2018-12-08,3421.9104,3506.0435,3350.6506,3476.1147,3476.1147,5305024497,54.2043,3449.0126,1.584
2018-12-09,3473.2275,3685.3057,3469.0942,3614.2344,3614.2344,4947372847,141.0069,3543.731,4.0598
2018-12-10,3612.0464,3647.3325,3470.1445,3502.656,3502.656,5020968740,-109.3904,3557.3512,-3.0285
2018-12-11,3497.5547,3513.1851,3392.25,3424.5881,3424.5881,4696765188,-72.9666,3461.0714,-2.0862
2018-12-12,3421.4583,3534.2285,3413.4814,3486.9502,3486.9502,4139364829,65.4919,3454.2042,1.9142
2018-12-13,3487.8794,3489.7395,3298.1321,3313.6772,3313.6772,4343372456,-174.2022,3400.7783,-4.9945
2018-12-14,3311.752,3329.5559,3206.5422,3242.4849,3242.4849,4372763663,-69.2671,3277.1184,-2.0916
2018-12-15,3243.9976,3275.3779,3191.3035,3236.7617,3236.7617,3551763561,-7.2359,3240.3796,-0.2231
2018-12-16,3236.2747,3305.7532,3233.8198,3252.8391,3252.8391,3744248994,16.5644,3244.5569,0.5118
2018-12-17,3253.123,3597.918,3253.123,3545.8647,3545.8647,5409247918,292.7417,3399.4938,8.9988
2018-12-18,3544.7615,3701.3494,3487.1692,3696.0591,3696.0591,5911325473,151.2976,3620.4103,4.2682
2018-12-19,3706.825,3949.323,3687.23,3745.9507,3745.9507,6810689119,39.1257,3726.3878,1.0555
2018-12-20,3742.1951,4191.2285,3728.9746,4134.4414,4134.4414,8927129279,392.2463,3938.3182,10.4817
2018-12-21,4133.7036,4198.4297,3850.9463,3896.5437,3896.5437,7206015706,-237.1599,4015.1236,-5.7372
2018-12-22,3898.0837,4014.1826,3855.739,4014.1826,4014.1826,5605823233,116.0989,3956.1332,2.9784
2018-12-23,4020.9946,4085.7236,3976.4058,3998.9802,3998.9802,6151275490,-22.0144,4009.9874,-0.5475
2018-12-24,4000.3318,4271.7925,4000.3318,4078.5991,4078.5991,7240968501,78.2673,4039.4654,1.9565
2018-12-25,4081.0305,4089.5615,3760.0205,3815.4907,3815.4907,6158207293,-265.5398,3948.2606,-6.5067
2018-12-26,3819.6667,3893.3596,3769.8638,3857.2976,3857.2976,5326547918,37.6309,3838.4822,0.9852
2018-12-27,3854.6885,3874.417,3645.4485,3654.8335,3654.8335,5130222366,-199.855,3754.761,-5.1847
2018-12-28,3653.1318,3956.136,3642.6321,3923.9187,3923.9187,5631554348,270.7869,3788.5252,7.4125
2018-12-29,3932.4917,3963.7588,3820.4087,3820.4087,3820.4087,4991655917,-112.083,3876.4502,-2.8502
2018-12-30,3822.3848,3901.9089,3797.2192,3865.9526,3865.9526,4770578575,43.5678,3844.1687,1.1398
2018-12-31,3866.8391,3868.7429,3725.8674,3742.7004,3742.7004,4661840806,-124.1387,3804.7698,-3.2103
2019-01-01,3746.7134,3850.9138,3707.2312,3843.52,3843.52,4324200990,96.8066,3795.1167,2.5838
2019-01-02,3849.2163,3947.9812,3817.4094,3943.4094,3943.4094,5244856836,94.1931,3896.3128,2.4471
2019-01-03,3931.0486,3935.6851,3826.2229,3836.7412,3836.7412,4530215219,-94.3074,3883.8949,-2.399
2019-01-04,3832.04,3865.9346,3783.8538,3857.7175,3857.7175,4847965467,25.6775,3844.8788,0.6701
2019-01-05,3851.9739,3904.9031,3836.9001,3845.1946,3845.1946,5137609824,-6.7793,3848.5842,-0.176
2019-01-06,3836.519,4093.2974,3826.5132,4076.6326,4076.6326,5597027440,240.1136,3956.5758,6.2586
2019-01-07,4078.585,4092.6135,4020.894,4025.2483,4025.2483,5228625637,-53.3367,4051.9166,-1.3077
2019-01-08,4028.4722,4109.021,3996.9553,4030.8479,4030.8479,5306593305,2.3757,4029.6601,0.059
2019-01-09,4031.552,4068.4036,4022.6628,4035.2964,4035.2964,5115905225,3.7444,4033.4242,0.0929
2019-01-10,4034.4114,4064.0667,3659.1746,3678.9246,3678.9246,6874143796,-355.4868,3856.668,-8.8114
2019-01-11,3674.0154,3713.8818,3653.0698,3687.3655,3687.3655,5538712865,13.3501,3680.6904,0.3634
2019-01-12,3686.9731,3698.9783,3653.8108,3661.301,3661.301,4778170883,-25.6721,3674.137,-0.6963
2019-01-13,3658.8682,3674.76,3544.9272,3552.9531,3552.9531,4681302466,-105.9151,3605.9106,-2.8948
2019-01-14,3557.311,3727.8362,3552.2852,3706.0522,3706.0522,5651384490,148.7412,3631.6816,4.1813
2019-01-15,3704.2163,3720.1533,3619.9492,3630.6753,3630.6753,5537192302,-73.541,3667.4458,-1.9853
2019-01-16,3631.5098,3685.7771,3624.6733,3655.0068,3655.0068,5394457145,23.497,3643.2583,0.647
2019-01-17,3651.8711,3680.136,3621.9609,3678.564,3678.564,5464420383,26.6929,3665.2176,0.7309
2019-01-18,3677.9905,3682.52,3637.0808,3657.8394,3657.8394,5002961727,-20.1511,3667.915,-0.5479
2019-01-19,3652.3779,3758.5334,3652.3779,3728.5684,3728.5684,5955691380,76.1905,3690.4732,2.0861
2019-01-20,3725.446,3743.3879,3583.0195,3601.0137,3601.0137,5582489560,-124.4323,3663.2298,-3.3401
2019-01-21,3600.3728,3608.8408,3558.5371,3576.0325,3576.0325,5004347059,-24.3403,3588.2026,-0.676
2019-01-22,3575.0813,3620.7466,3539.7214,3604.5771,3604.5771,5313623556,29.4958,3589.8292,0.825
2019-01-23,3605.5571,3623.0679,3565.314,3585.123,3585.123,5433755649,-20.4341,3595.34,-0.5667
2019-01-24,3584.5002,3616.0874,3569.0928,3600.8655,3600.8655,5262869046,16.3653,3592.6828,0.4566
2019-01-25,3607.3904,3612.9277,3575.5974,3599.7659,3599.7659,5265847539,-7.6245,3603.5782,-0.2114
2019-01-26,3599.7153,3654.9331,3593.3459,3602.4604,3602.4604,5098183235,2.7451,3601.0878,0.0763
2019-01-27,3604.6873,3612.6714,3567.2458,3583.9658,3583.9658,5570752966,-20.7215,3594.3266,-0.5748
2019-01-28,3584.2832,3586.751,3439.2329,3470.4504,3470.4504,6908930483,-113.8328,3527.3668,-3.1759
2019-01-29,3468.8701,3476.0654,3400.8198,3448.1169,3448.1169,5897159493,-20.7532,3458.4935,-0.5983
2019-01-30,3443.897,3495.1748,3429.3879,3486.1816,3486.1816,5955112627,42.2846,3465.0393,1.2278
2019-01-31,3485.4092,3504.8049,3447.9158,3457.7927,3457.7927,5831198271,-27.6165,3471.601,-0.7923
2019-02-01,3460.5471,3501.9541,3431.5916,3487.9453,3487.9453,5422926707,27.3982,3474.2462,0.7917
2019-02-02,3484.626,3523.2874,3467.5747,3521.0608,3521.0608,5071623601,36.4348,3502.8434,1.0456
2019-02-03,3516.1396,3521.3882,3447.9243,3464.0134,3464.0134,5043937584,-52.1262,3490.0765,-1.4825
2019-02-04,3467.2117,3476.2239,3442.5869,3459.1541,3459.1541,5332718886,-8.0576,3463.1829,-0.2324
2019-02-05,3454.9509,3478.1482,3451.937,3466.3574,3466.3574,5227549545,11.4065,3460.6542,0.3301
2019-02-06,3469.0918,3469.0918,3398.5654,3413.7678,3413.7678,5482196038,-55.324,3441.4298,-1.5948
2019-02-07,3414.9294,3427.9456,3394.2185,3399.4717,3399.4717,5004962683,-15.4577,3407.2006,-0.4527
2019-02-08,3401.3765,3695.614,3391.0237,3666.7803,3666.7803,7735623101,265.4038,3534.0784,7.8028
2019-02-09,3671.5859,3679.9414,3646.5593,3671.2036,3671.2036,6158833645,-0.3823,3671.3948,-0.0104
2019-02-10,3673.2014,3695.0361,3640.98,3690.1882,3690.1882,6282256903,16.9868,3681.6948,0.4625
2019-02-11,3695.613,3695.613,3642.2878,3648.4307,3648.4307,6277056434,-47.1823,3672.0218,-1.2767
2019-02-12,3642.752,3668.5869,3618.5569,3653.5286,3653.5286,6480384532,10.7766,3648.1403,0.2958
2019-02-13,3653.604,3669.7466,3617.2463,3632.0706,3632.0706,6438903823,-21.5334,3642.8373,-0.5894
2019-02-14,3631.1702,3646.2566,3607.6978,3616.8809,3616.8809,6271044418,-14.2893,3624.0256,-0.3935
2019-02-15,3617.3684,3647.7952,3608.2065,3620.8108,3620.8108,6091952231,3.4424,3619.0896,0.0952
2019-02-16,3615.2703,3652.8413,3615.2703,3629.7876,3629.7876,5934744052,14.5173,3622.529,0.4016
2019-02-17,3633.3594,3680.5374,3619.1821,3673.8362,3673.8362,7039512503,40.4768,3653.5978,1.114
2019-02-18,3671.3699,3936.665,3669.9824,3915.7144,3915.7144,9908216640,244.3445,3793.5422,6.6554
2019-02-19,3911.6616,4010.8794,3908.1531,3947.0945,3947.0945,9933626655,35.4329,3929.378,0.9058
2019-02-20,3946.6851,4000.4863,3926.2468,3999.8206,3999.8206,8693373948,53.1355,3973.2528,1.3463
2019-02-21,4000.2568,4010.0095,3940.1082,3954.1182,3954.1182,7775128102,-46.1386,3977.1875,-1.1534
2019-02-22,3952.4065,4006.5383,3950.8164,4005.5266,4005.5266,7826525254,53.1201,3978.9666,1.344
2019-02-23,3998.9163,4166.2861,3968.7268,4142.5269,4142.5269,8922258316,143.6106,4070.7216,3.5912
2019-02-24,4145.458,4210.6416,3793.709,3810.4275,3810.4275,10794227451,-335.0305,3977.9428,-8.0819
2019-02-25,3807.0024,3913.7073,3807.0024,3882.6963,3882.6963,9318796067,75.6939,3844.8494,1.9883
2019-02-26,3878.6973,3891.5789,3837.9863,3854.3579,3854.3579,7931218996,-24.3394,3866.5276,-0.6275
2019-02-27,3857.4797,3888.8025,3787.0588,3851.0474,3851.0474,8301309684,-6.4323,3854.2636,-0.1667
2019-02-28,3848.262,3906.0583,3845.8213,3854.7854,3854.7854,8399767798,6.5234,3851.5237,0.1695
2019-03-01,3853.7571,3907.7954,3851.6924,3859.5837,3859.5837,7661247975,5.8266,3856.6704,0.1512
2019-03-02,3855.3181,3874.6074,3832.1279,3864.415,3864.415,7578786076,9.0969,3859.8666,0.236
2019-03-03,3862.2661,3875.4836,3836.9058,3847.1758,3847.1758,7253558152,-15.0903,3854.721,-0.3907
2019-03-04,3845.0916,3867.3818,3733.7498,3761.5571,3761.5571,9029175788,-83.5345,3803.3244,-2.1725
2019-03-05,3759.8325,3903.9167,3745.1831,3896.375,3896.375,10174126415,136.5425,3828.1038,3.6316
2019-03-06,3897.0811,3919.5105,3871.4607,3903.9426,3903.9426,9175291529,6.8615,3900.5118,0.1761
2019-03-07,3903.3848,3939.3733,3894.113,3911.4844,3911.4844,9584165519,8.0996,3907.4346,0.2075
2019-03-08,3913.2258,3950.4321,3875.2285,3901.1316,3901.1316,10638638944,-12.0942,3907.1787,-0.3091
2019-03-09,3894.5525,3987.2378,3892.3904,3963.3137,3963.3137,10796103518,68.7612,3928.9331,1.7656
2019-03-10,3966.1743,3966.1743,3924.3811,3951.5999,3951.5999,9713267607,-14.5744,3958.8871,-0.3675
2019-03-11,3953.7402,3966.3848,3889.239,3905.2273,3905.2273,10125901903,-48.5129,3929.4838,-1.227
2019-03-12,3903.7583,3926.8892,3863.5591,3909.1562,3909.1562,9809887079,5.3979,3906.4572,0.1383
2019-03-13,3913.0474,3926.5977,3891.9043,3906.7173,3906.7173,9469184841,-6.3301,3909.8824,-0.1618
2019-03-14,3905.5769,3946.5044,3901.2969,3924.3691,3924.3691,10480789570,18.7922,3914.973,0.4812
