Date,Open,High,Low,Close,Adj Close,Volume,Dnevna rast,Povprečje,Rast v %
2018-09-13,9.2246,9.694,9.2177,9.6041,9.6041,24817100,0.3795,9.4144,4.114
2018-09-14,9.6368,10.086,9.5463,9.93,9.93,26124800,0.2932,9.7834,3.0425
2018-09-15,9.9046,10.196,9.9046,10.1103,10.1103,27281100,0.2057,10.0074,2.0768
2018-09-16,10.1164,10.1274,9.7764,9.936,9.936,20623100,-0.1804,10.0262,-1.7832
2018-09-17,9.9497,10.0118,9.3166,9.4053,9.4053,22370800,-0.5444,9.6775,-5.4715
2018-09-18,9.3906,9.635,9.2766,9.5441,9.5441,23016100,0.1535,9.4674,1.6346
2018-09-19,9.5567,9.776,9.315,9.6191,9.6191,22684800,0.0624,9.5879,0.6529
2018-09-20,9.6337,10.0976,9.6025,10.0745,10.0745,27983700,0.4408,9.8541,4.5756
2018-09-21,10.0604,10.4354,9.9628,10.4108,10.4108,35228200,0.3504,10.2356,3.483
2018-09-22,10.4196,10.5281,9.9664,10.245,10.245,21731800,-0.1746,10.3323,-1.6757
2018-09-23,10.2729,10.3656,10.1575,10.2806,10.2806,22673000,0.0077,10.2768,0.075
2018-09-24,10.2914,10.3174,9.9391,10.0359,10.0359,19223700,-0.2555,10.1636,-2.4827
2018-09-25,10.0342,10.0342,9.5062,9.7832,9.7832,19256100,-0.251,9.9087,-2.5014
2018-09-26,9.781,9.9033,9.5888,9.7366,9.7366,18370400,-0.0444,9.7588,-0.4539
2018-09-27,9.7362,10.0769,9.6723,10.0312,10.0312,26966900,0.295,9.8837,3.0299
2018-09-28,10.0429,10.2272,9.8913,9.9693,9.9693,25097900,-0.0736,10.0061,-0.7329
2018-09-29,9.9567,10.0324,9.7571,9.9991,9.9991,26072400,0.0424,9.9779,0.4258
2018-09-30,10.0034,10.0356,9.8534,10.0178,10.0178,26954000,0.0144,10.0106,0.144
2018-10-01,10.0097,10.05,9.8815,9.9437,9.9437,25138500,-0.066,9.9767,-0.6594
2018-10-02,9.9361,10.6069,9.8802,10.3568,10.3568,41386000,0.4207,10.1464,4.2341
2018-10-03,10.3286,10.444,10.0644,10.2712,10.2712,38371900,-0.0574,10.2999,-0.5557
2018-10-04,10.2866,10.3936,10.2214,10.2556,10.2556,32534900,-0.031,10.2711,-0.3014
2018-10-05,10.2513,10.7151,10.2399,10.6362,10.6362,40756200,0.3849,10.4438,3.7546
2018-10-06,10.6451,10.7457,10.2988,10.3721,10.3721,30941000,-0.273,10.5086,-2.5646
2018-10-07,10.3992,10.5317,10.2966,10.519,10.519,32205000,0.1198,10.4591,1.152
2018-10-08,10.5321,10.6321,10.4589,10.5066,10.5066,31932700,-0.0255,10.5194,-0.2421
2018-10-09,10.5359,10.5735,10.227,10.3849,10.3849,27881100,-0.151,10.4604,-1.4332
2018-10-10,10.359,10.4012,10.2059,10.328,10.328,26141100,-0.031,10.3435,-0.2993
2018-10-11,10.3097,10.3097,9.2536,9.3013,9.3013,26084400,-1.0084,9.8055,-9.7811
2018-10-12,9.2807,9.6618,9.2365,9.5289,9.5289,26099400,0.2482,9.4048,2.6744
2018-10-13,9.4921,9.6271,9.4778,9.5404,9.5404,24253100,0.0483,9.5162,0.5088
2018-10-14,9.5464,9.6416,9.4658,9.4967,9.4967,22974000,-0.0497,9.5216,-0.5206
2018-10-15,9.4812,10.4415,9.4181,10.3161,10.3161,52331400,0.8349,9.8986,8.8058
2018-10-16,10.3213,10.3267,9.9164,10.0109,10.0109,30719200,-0.3104,10.1661,-3.0074
2018-10-17,10.0256,10.0281,9.8188,9.9045,9.9045,35325400,-0.1211,9.9651,-1.2079
2018-10-18,9.925,9.9591,9.6375,9.7166,9.7166,29790800,-0.2084,9.8208,-2.0997
2018-10-19,9.7177,9.7901,9.6314,9.7668,9.7668,24658400,0.0491,9.7422,0.5053
2018-10-20,9.7573,9.7897,9.6813,9.7546,9.7546,23972200,-0.0027,9.756,-0.0277
2018-10-21,9.7577,9.8674,9.6844,9.7433,9.7433,25790200,-0.0144,9.7505,-0.1476
2018-10-22,9.7214,9.8433,9.651,9.7268,9.7268,27599800,0.0054,9.7241,0.0555
2018-10-23,9.7028,9.8624,9.676,9.8031,9.8031,30852200,0.1003,9.753,1.0337
2018-10-24,9.7823,9.8213,9.7122,9.7453,9.7453,26652600,-0.037,9.7638,-0.3782
2018-10-25,9.7337,9.7522,9.644,9.6923,9.6923,25207400,-0.0414,9.713,-0.4253
2018-10-26,9.6756,9.7319,9.6212,9.7027,9.7027,24495800,0.0271,9.6892,0.2801
2018-10-27,9.7016,9.7332,9.6345,9.6545,9.6545,22943000,-0.0471,9.678,-0.4855
2018-10-28,9.6744,9.7142,9.5945,9.6668,9.6668,24760500,-0.0076,9.6706,-0.0786
2018-10-29,9.6399,9.6814,9.3443,9.4026,9.4026,24583200,-0.2373,9.5212,-2.4616
2018-10-30,9.4046,9.4689,9.3522,9.387,9.387,24305700,-0.0176,9.3958,-0.1871
2018-10-31,9.4007,9.4189,9.3077,9.365,9.365,21398200,-0.0357,9.3829,-0.3798
2018-11-01,9.3713,9.6255,9.3402,9.5492,9.5492,19690100,0.1779,9.4602,1.8983
2018-11-02,9.5307,9.6064,9.4767,9.5731,9.5731,21304800,0.0424,9.5519,0.4449
2018-11-03,9.5852,9.6281,9.4904,9.5302,9.5302,19663500,-0.055,9.5577,-0.5738
2018-11-04,9.5319,9.736,9.4925,9.6275,9.6275,24079700,0.0956,9.5797,1.0029
2018-11-05,9.5893,9.7667,9.5794,9.6725,9.6725,21103300,0.0832,9.6309,0.8676
2018-11-06,9.7087,9.7818,9.6164,9.7808,9.7808,24810200,0.0721,9.7448,0.7426
2018-11-07,9.8022,9.8839,9.773,9.8169,9.8169,23433700,0.0147,9.8096,0.15
2018-11-08,9.8122,9.8345,9.6167,9.651,9.651,21877100,-0.1612,9.7316,-1.6429
2018-11-09,9.6413,9.6669,9.4885,9.5542,9.5542,18859800,-0.0871,9.5978,-0.9034
2018-11-10,9.5469,9.6368,9.5129,9.5575,9.5575,18550600,0.0106,9.5522,0.111
2018-11-11,9.5664,9.5797,9.3525,9.466,9.466,18889600,-0.1004,9.5162,-1.0495
2018-11-12,9.486,9.5182,9.2744,9.3612,9.3612,19452700,-0.1248,9.4236,-1.3156
2018-11-13,9.3708,9.4684,9.1853,9.2484,9.2484,17068400,-0.1224,9.3096,-1.3062
2018-11-14,9.2192,9.2275,8.1402,8.407,8.407,19518100,-0.8122,8.8131,-8.8099
2018-11-15,8.4146,8.4608,7.7458,8.1849,8.1849,19131700,-0.2297,8.2998,-2.7298
2018-11-16,8.1831,8.2144,7.7986,7.8845,7.8845,18869500,-0.2986,8.0338,-3.649
2018-11-17,7.8974,7.9028,7.6067,7.7182,7.7182,16973900,-0.1792,7.8078,-2.2691
2018-11-18,7.7385,8.0267,7.7281,7.9998,7.9998,13784000,0.2613,7.8692,3.3766
2018-11-19,7.9995,8.0061,6.6046,6.6321,6.6321,21567100,-1.3674,7.3158,-17.0936
2018-11-20,6.6124,6.7634,5.5529,5.7602,5.7602,25989200,-0.8522,6.1863,-12.8879
2018-11-21,5.7983,6.2045,5.5651,6.199,6.199,14208800,0.4007,5.9986,6.9106
2018-11-22,6.2071,6.2349,5.7555,5.7555,5.7555,9885300,-0.4516,5.9813,-7.2755
2018-11-23,5.7357,5.7723,5.4185,5.5574,5.5574,9943370,-0.1783,5.6465,-3.1086
2018-11-24,5.5569,5.6657,4.7192,5.1153,5.1153,11938900,-0.4416,5.3361,-7.9469
2018-11-25,5.085,5.2815,4.4422,5.1806,5.1806,12236300,0.0956,5.1328,1.88
2018-11-26,5.1793,5.2558,4.6714,4.9264,4.9264,10132300,-0.2529,5.0528,-4.8829
2018-11-27,4.9059,4.9455,4.6803,4.9131,4.9131,9050190,0.0072,4.9095,0.1468
2018-11-28,4.8992,5.4741,4.8992,5.337,5.337,15392800,0.4378,5.1181,8.9362
2018-11-29,5.3536,5.6,5.1455,5.3466,5.3466,13027940,-0.007,5.3501,-0.1308
2018-11-30,5.3682,5.4316,4.9507,5.0786,5.0786,10699024,-0.2896,5.2234,-5.3947
2018-12-01,5.0867,5.4204,5.0108,5.2887,5.2887,12291155,0.202,5.1877,3.9711
2018-12-02,5.2732,5.4251,5.1967,5.2504,5.2504,11848313,-0.0228,5.2618,-0.4324
2018-12-03,5.2536,5.2806,5.0031,5.1093,5.1093,12193045,-0.1443,5.1814,-2.7467
2018-12-04,5.1114,6.2874,5.1114,5.8808,5.8808,39059359,0.7694,5.4961,15.0526
2018-12-05,5.9209,6.5852,5.7816,5.9843,5.9843,61589926,0.0634,5.9526,1.0708
2018-12-06,6.01,6.0593,4.9517,4.9517,4.9517,38404207,-1.0583,5.4808,-17.609
2018-12-07,4.9215,4.9645,4.19,4.5286,4.5286,24895395,-0.3929,4.725,-7.9833
2018-12-08,4.533,4.8124,4.3839,4.7004,4.7004,16534323,0.1674,4.6167,3.6929
2018-12-09,4.7144,5.0544,4.6192,4.8591,4.8591,17862646,0.1447,4.7867,3.0693
2018-12-10,4.8529,4.9957,4.5933,4.7123,4.7123,13851408,-0.1406,4.7826,-2.8972
2018-12-11,4.7052,4.9694,4.588,4.9407,4.9407,19625570,0.2355,4.8229,5.0051
2018-12-12,4.9352,5.1826,4.825,5.0231,5.0231,17783397,0.0879,4.9792,1.7811
2018-12-13,5.027,5.0275,4.5908,4.6507,4.6507,14503435,-0.3763,4.8388,-7.4856
2018-12-14,4.6532,4.751,4.4626,4.5334,4.5334,13544913,-0.1198,4.5933,-2.5746
2018-12-15,4.5346,4.635,4.4833,4.563,4.563,12572161,0.0284,4.5488,0.6263
2018-12-16,4.5702,4.7259,4.5409,4.6453,4.6453,14565932,0.0751,4.6077,1.6433
2018-12-17,4.6502,5.1616,4.6364,5.11,5.11,17799305,0.4598,4.8801,9.8877
2018-12-18,5.113,5.6003,4.9844,5.6003,5.6003,26195539,0.4873,5.3566,9.5306
2018-12-19,5.6051,5.8907,5.4009,5.4919,5.4919,25173916,-0.1132,5.5485,-2.0196
2018-12-20,5.4665,5.9218,5.3735,5.7923,5.7923,27976597,0.3258,5.6294,5.9599
2018-12-21,5.7908,5.8719,5.4466,5.5671,5.5671,24440098,-0.2237,5.679,-3.863
2018-12-22,5.5626,5.9533,5.5049,5.9306,5.9306,28188479,0.368,5.7466,6.6156
2018-12-23,5.9314,6.2085,5.9,6.059,6.059,29722800,0.1276,5.9952,2.1513
2018-12-24,6.0639,6.5752,6.0601,6.1449,6.1449,30471526,0.081,6.1044,1.3358
2018-12-25,6.1924,6.1924,5.458,5.5476,5.5476,19913983,-0.6448,5.87,-10.4128
2018-12-26,5.5527,5.7682,5.5266,5.7131,5.7131,19526927,0.1604,5.6329,2.8887
2018-12-27,5.7172,5.7508,5.2467,5.2755,5.2755,16073455,-0.4417,5.4963,-7.7258
2018-12-28,5.2892,6.0202,5.2453,6.0118,6.0118,23929897,0.7226,5.6505,13.6618
2018-12-29,6.0279,6.0956,5.8323,5.8323,5.8323,20325768,-0.1956,5.9301,-3.2449
2018-12-30,5.8426,6.0135,5.7739,5.9957,5.9957,21109984,0.1531,5.9192,2.6204
2018-12-31,6.0006,6.3292,5.9744,6.1647,6.1647,38216014,0.1641,6.0826,2.7347
2019-01-01,6.1914,6.1919,5.8851,6.0753,6.0753,23891162,-0.1161,6.1334,-1.8752
2019-01-02,6.0915,6.2079,5.949,6.1886,6.1886,30308610,0.0971,6.1401,1.594
2019-01-03,6.1719,6.1751,5.9016,5.9035,5.9035,22821639,-0.2684,6.0377,-4.3487
2019-01-04,5.8951,6.0659,5.8637,6.0651,6.0651,29311136,0.17,5.9801,2.8838
2019-01-05,6.0557,6.2044,6.0341,6.0655,6.0655,30340637,0.0098,6.0606,0.1618
2019-01-06,6.0682,6.5027,6.0341,6.396,6.396,41574183,0.3278,6.2321,5.4019
2019-01-07,6.4294,6.4295,6.2319,6.2914,6.2914,37914513,-0.138,6.3604,-2.1464
2019-01-08,6.2959,6.911,6.2358,6.6401,6.6401,65660517,0.3442,6.468,5.467
2019-01-09,6.6597,6.9651,6.4739,6.6416,6.6416,74676974,-0.0181,6.6506,-0.2718
2019-01-10,6.6109,6.6839,5.8005,5.9159,5.9159,75844882,-0.695,6.2634,-10.5129
2019-01-11,5.965,6.2373,5.8426,6.0753,6.0753,50239804,0.1103,6.0202,1.8491
2019-01-12,6.0867,6.0873,5.9293,5.977,5.977,32654874,-0.1097,6.0319,-1.8023
2019-01-13,5.9749,6.0008,5.4934,5.5688,5.5688,26590183,-0.4061,5.7719,-6.7968
2019-01-14,5.5777,6.1593,5.5744,6.1593,6.1593,43109288,0.5816,5.8685,10.4272
2019-01-15,6.1637,6.1637,5.8175,5.919,5.919,25427436,-0.2447,6.0413,-3.97
2019-01-16,5.9162,6.2493,5.9005,6.186,6.186,35059223,0.2698,6.0511,4.5604
2019-01-17,6.1718,6.4178,6.0818,6.4178,6.4178,36306127,0.246,6.2948,3.9859
2019-01-18,6.4057,6.6878,6.3366,6.563,6.563,43105423,0.1573,6.4844,2.4556
2019-01-19,6.5701,6.7281,6.3562,6.6354,6.6354,46981638,0.0653,6.6028,0.9939
2019-01-20,6.6468,6.7302,6.3759,6.4939,6.4939,49479090,-0.1529,6.5704,-2.3004
2019-01-21,6.5052,6.5792,6.4221,6.553,6.553,36321046,0.0478,6.5291,0.7348
2019-01-22,6.5432,6.5681,6.3848,6.5232,6.5232,31986617,-0.02,6.5332,-0.3057
2019-01-23,6.5305,6.574,6.4364,6.5414,6.5414,33083575,0.0109,6.536,0.1669
2019-01-24,6.5344,6.5418,6.466,6.5058,6.5058,26614401,-0.0286,6.5201,-0.4377
2019-01-25,6.5148,6.799,6.5055,6.7373,6.7373,43731936,0.2225,6.626,3.4153
2019-01-26,6.7503,7.0396,6.6907,7.0066,7.0066,48498979,0.2563,6.8784,3.7969
2019-01-27,7.0031,7.2468,6.8609,7.0882,7.0882,52872347,0.0851,7.0456,1.2152
2019-01-28,7.0915,7.1894,6.1068,6.2062,6.2062,82427200,-0.8853,6.6488,-12.484
2019-01-29,6.2203,6.3147,6.0597,6.1817,6.1817,49291811,-0.0386,6.201,-0.6205
2019-01-30,6.1747,6.2194,6.0568,6.1745,6.1745,41310644,-0.0002,6.1746,-0.0032
2019-01-31,6.1732,6.3332,6.0287,6.2684,6.2684,52240451,0.0952,6.2208,1.5421
2019-02-01,6.2641,6.648,6.1723,6.5626,6.5626,56050947,0.2985,6.4133,4.7652
2019-02-02,6.5543,6.8917,6.525,6.8917,6.8917,56627089,0.3374,6.723,5.1478
2019-02-03,6.8859,6.9207,6.6218,6.7382,6.7382,59942158,-0.1477,6.812,-2.145
2019-02-04,6.7658,7.1738,6.7039,7.1005,7.1005,71959989,0.3347,6.9332,4.9469
2019-02-05,7.0606,7.9143,6.9552,7.8198,7.8198,96588397,0.7592,7.4402,10.7526
2019-02-06,7.8631,8.4665,7.4058,8.0862,8.0862,118867601,0.2231,7.9746,2.8373
2019-02-07,8.1034,8.4283,7.7025,7.7303,7.7303,86056681,-0.3731,7.9168,-4.6042
2019-02-08,7.7807,8.829,7.6522,8.5756,8.5756,103694036,0.7949,8.1782,10.2163
2019-02-09,8.6017,8.9316,8.4679,8.8714,8.8714,106420119,0.2697,8.7366,3.1354
2019-02-10,8.8562,9.3373,8.8562,9.2115,9.2115,125419865,0.3553,9.0338,4.0119
2019-02-11,9.1924,9.8248,9.1516,9.5518,9.5518,136029624,0.3594,9.3721,3.9098
2019-02-12,9.5335,9.7487,8.9807,9.3418,9.3418,123194872,-0.1917,9.4376,-2.0108
2019-02-13,9.3282,9.3282,8.7893,8.9411,8.9411,95068052,-0.3871,9.1346,-4.1498
2019-02-14,8.9296,9.0678,8.46,8.782,8.782,72389547,-0.1476,8.8558,-1.6529
2019-02-15,8.8216,9.5086,8.7774,9.2738,9.2738,83961438,0.4522,9.0477,5.1261
2019-02-16,9.3175,9.3372,9.0781,9.1293,9.1293,65705040,-0.1882,9.2234,-2.0199
2019-02-17,9.1343,9.2192,8.9201,9.216,9.216,66977126,0.0817,9.1751,0.8944
2019-02-18,9.215,9.7446,9.1792,9.6344,9.6344,79003060,0.4194,9.4247,4.5513
2019-02-19,9.6547,11.1098,9.581,10.5631,10.5631,128091178,0.9084,10.1089,9.4089
2019-02-20,10.5226,11.3238,10.5226,10.9661,10.9661,118033473,0.4435,10.7444,4.2147
2019-02-21,10.9858,10.9858,10.2342,10.4929,10.4929,85754656,-0.4929,10.7394,-4.4867
2019-02-22,10.4477,10.9899,10.4336,10.8371,10.8371,82256314,0.3894,10.6424,3.7271
2019-02-23,10.8231,10.8658,10.4586,10.7818,10.7818,81628102,-0.0413,10.8024,-0.3816
2019-02-24,10.7979,11.0855,9.6239,10.1131,10.1131,113588899,-0.6848,10.4555,-6.342
2019-02-25,10.0656,10.2902,9.5446,9.842,9.842,146043498,-0.2236,9.9538,-2.2214
2019-02-26,9.8225,9.8747,9.4509,9.5216,9.5216,88437694,-0.3009,9.672,-3.0634
2019-02-27,9.5209,10.1156,9.4359,9.8991,9.8991,93800328,0.3782,9.71,3.9723
2019-02-28,9.9147,10.5496,9.8945,10.3652,10.3652,100626963,0.4505,10.1399,4.5438
2019-03-01,10.3569,11.6075,10.3256,11.3932,11.3932,117838677,1.0363,10.875,10.0059
2019-03-02,11.3847,11.9158,10.9608,11.8697,11.8697,120807894,0.485,11.6272,4.2601
2019-03-03,11.8453,11.965,11.3521,11.5379,11.5379,89868246,-0.3074,11.6916,-2.5951
2019-03-04,11.538,11.5994,11.0705,11.5459,11.5459,89421231,0.0079,11.542,0.0685
2019-03-05,11.5204,13.8414,11.5204,13.812,13.812,237026335,2.2916,12.6662,19.8917
2019-03-06,13.7503,14.5555,13.1127,14.5179,14.5179,191016822,0.7676,14.1341,5.5824
2019-03-07,14.5253,15.6451,14.4442,15.1459,15.1459,236520320,0.6206,14.8356,4.2725
2019-03-08,15.2261,15.3224,13.7613,14.3669,14.3669,227303083,-0.8592,14.7965,-5.6429
2019-03-09,14.2846,14.949,14.1053,14.5659,14.5659,160640089,0.2813,14.4252,1.9693
2019-03-10,14.5669,14.6022,14.0733,14.4944,14.4944,140866074,-0.0725,14.5306,-0.4977
2019-03-11,14.4984,14.9673,14.2174,14.5144,14.5144,152327295,0.016,14.5064,0.1104
2019-03-12,14.4959,15.5073,14.325,15.4061,15.4061,169525508,0.9102,14.951,6.279
2019-03-13,15.4276,15.4485,15.0976,15.1151,15.1151,145402739,-0.3125,15.2714,-2.0256
2019-03-14,15.1193,15.2318,14.748,15.0511,15.0511,137039682,-0.0682,15.0852,-0.4511
2019-03-15,15.0331,15.2982,15.0092,15.0771,15.0771,124146334,0.044,15.0551,0.2927
2019-03-16,15.0521,16.1603,15.0215,16.119,16.119,143423670,1.0669,15.5856,7.088
2019-03-17,16.0892,16.0971,15.6827,15.7611,15.7611,131687083,-0.3281,15.9252,-2.0393
2019-03-18,15.755,15.9418,15.4046,15.682,15.682,132882167,-0.073,15.7185,-0.4633
2019-03-19,15.6758,16.0101,15.4134,15.6936,15.6936,216950178,0.0178,15.6847,0.1136
2019-03-20,15.6922,15.7234,15.1787,15.28,15.28,136054765,-0.4122,15.4861,-2.6268
2019-03-21,15.2818,15.454,14.3387,14.5174,14.5174,152779939,-0.7644,14.8996,-5.002
2019-03-22,14.4951,15.3185,14.3924,15.2664,15.2664,149753510,0.7713,14.8808,5.3211
2019-03-23,15.2498,15.5467,15.1037,15.236,15.236,143128548,-0.0138,15.2429,-0.0905
2019-03-24,15.2411,17.378,14.9155,17.2854,17.2854,314554203,2.0443,16.2632,13.4131
2019-03-25,17.249,17.4162,16.2163,16.841,16.841,199413830,-0.408,17.045,-2.3654
2019-03-26,16.7586,16.8271,15.7784,16.3357,16.3357,186112032,-0.4229,16.5472,-2.5235
2019-03-27,16.2887,16.9552,16.0491,16.7813,16.7813,202275822,0.4926,16.535,3.0242
2019-03-28,16.7771,16.9123,16.6102,16.8053,16.8053,189454288,0.0282,16.7912,0.1681
2019-03-29,16.8026,16.8958,16.4533,16.5101,16.5101,172002338,-0.2925,16.6564,-1.7408
2019-03-30,16.4922,17.2438,16.0666,16.9322,16.9322,182021376,0.44,16.7122,2.6679
2019-03-31,16.9322,17.5683,16.7724,17.4017,17.4017,199990283,0.4695,17.167,2.7728
2019-04-01,17.4106,18.059,17.2911,17.9505,17.9505,202977286,0.5399,17.6806,3.101
2019-04-02,17.9606,19.9211,17.6918,19.7898,19.7898,264406306,1.8292,18.8752,10.1845
2019-04-03,19.7998,20.0717,18.4296,18.7531,18.7531,254862222,-1.0467,19.2764,-5.2864
2019-04-04,18.7435,19.5454,18.4476,19.1427,19.1427,214630296,0.3992,18.9431,2.1298
2019-04-05,19.1392,19.5309,18.9415,19.4535,19.4535,181774781,0.3143,19.2963,1.6422
2019-04-06,19.4604,19.4748,18.8925,19.1156,19.1156,155317547,-0.3448,19.288,-1.7718
2019-04-07,19.1064,19.2698,18.9087,19.1103,19.1103,149525473,0.0039,19.1084,0.0204
2019-04-08,19.0791,19.0906,18.0733,18.1137,18.1137,178255322,-0.9654,18.5964,-5.06
2019-04-09,18.1137,18.6445,17.32,18.4351,18.4351,203380139,0.3214,18.2744,1.7743
2019-04-10,18.4255,18.6879,18.1173,18.2486,18.2486,180291307,-0.1769,18.337,-0.9601
2019-04-11,18.2781,18.287,16.5892,17.7005,17.7005,159364357,-0.5776,17.9893,-3.1601
2019-04-12,17.6891,18.6339,16.8092,18.4343,18.4343,171773154,0.7452,18.0617,4.2128
2019-04-13,18.4365,18.7198,18.151,18.7198,18.7198,167393154,0.2833,18.5782,1.5366
2019-04-14,18.7134,20.0078,18.5324,19.492,19.492,189084742,0.7786,19.1027,4.1607
