Date,Open,High,Low,Close,Adj Close,Volume,Dnevna rast,Povprečje,Rast v %
2019-05-29,271.7791,273.7563,263.0914,269.4557,269.4557,9819132174,-2.3234,270.6174,-0.8549
2019-05-30,269.5519,287.2016,247.3486,255.8589,255.8589,13604268584,-13.693,262.7054,-5.0799
2019-05-31,256.0153,268.6599,249.1118,268.1136,268.1136,11255023515,12.0983,262.0644,4.7256
2019-06-01,268.4333,273.558,263.5246,265.3913,265.3913,9942869852,-3.042,266.9123,-1.1332
2019-06-02,265.5127,272.8072,265.0419,270.2255,270.2255,8744111713,4.7128,267.8691,1.775
2019-06-03,270.0886,270.3341,251.2622,252.6079,252.6079,9375712917,-17.4807,261.3482,-6.4722
2019-06-04,252.5116,252.5116,236.1272,241.3388,241.3388,10132549747,-11.1728,246.9252,-4.4247
2019-06-05,241.497,248.1381,239.9835,247.051,247.051,8548917062,5.554,244.274,2.2998
2019-06-06,246.9252,249.9445,238.5011,249.4743,249.4743,8265146806,2.5491,248.1998,1.0323
2019-06-07,249.3353,254.3523,246.5979,250.9304,250.9304,8379534528,1.5951,250.1328,0.6397
2019-06-08,251.2493,252.3774,243.2291,245.7381,245.7381,7225996863,-5.5112,248.4937,-2.1935
2019-06-09,245.5405,245.9728,229.2574,233.0867,233.0867,7566421456,-12.4538,239.3136,-5.072
2019-06-10,232.8301,247.6622,229.3418,247.5201,247.5201,8141159848,14.69,240.1751,6.3093
2019-06-11,247.8621,248.6626,239.8253,245.7818,245.7818,7382269700,-2.0803,246.822,-0.8393
2019-06-12,245.9255,261.0176,244.4913,260.9033,260.9033,8645598618,14.9778,253.4144,6.0904
2019-06-13,260.9135,262.1631,255.5963,256.1688,256.1688,8442077836,-4.7447,258.5412,-1.8185
2019-06-14,256.1797,265.3714,254.1474,264.0875,264.0875,8676891267,7.9078,260.1336,3.0868
2019-06-15,263.9341,271.5056,262.1212,269.0193,269.0193,8126853944,5.0852,266.4767,1.9267
2019-06-16,268.9012,278.1432,265.5353,269.2232,269.2232,9676746453,0.322,269.0622,0.1197
2019-06-17,269.0906,275.4426,268.3538,274.3511,274.3511,6009795781,5.2605,271.7208,1.9549
2019-06-18,274.3203,274.3203,263.1444,265.0518,265.0518,6205242504,-9.2685,269.686,-3.3787
2019-06-19,265.0569,270.3334,264.7548,269.4318,269.4318,5516510947,4.3749,267.2444,1.6506
2019-06-20,269.4079,274.0735,265.5005,271.695,271.695,6408981097,2.2871,270.5514,0.8489
2019-06-21,271.7431,295.3033,271.7431,294.9103,294.9103,9331694140,23.1672,283.3267,8.5254
2019-06-22,295.1151,315.1897,294.7282,309.3803,309.3803,10613731255,14.2652,302.2477,4.8338
2019-06-23,309.4167,318.5657,305.7646,307.8278,307.8278,8161062380,-1.5889,308.6222,-0.5135
2019-06-24,307.7221,312.3293,299.5595,310.4247,310.4247,8205712062,2.7026,309.0734,0.8783
2019-06-25,310.6786,318.1263,307.6432,318.1263,318.1263,9641764965,7.4477,314.4025,2.3972
2019-06-26,317.9926,361.3987,315.9549,336.7532,336.7532,16437084081,18.7606,327.3729,5.8997
2019-06-27,336.9599,343.4334,278.5732,294.2676,294.2676,14038092503,-42.6923,315.6138,-12.6698
2019-06-28,294.143,313.0316,292.9398,311.2261,311.2261,11514656820,17.0831,302.6845,5.8078
2019-06-29,311.2844,322.0435,294.7538,320.0589,320.0589,10929374565,8.7745,315.6716,2.8188
2019-06-30,319.584,322.7896,290.696,290.696,290.696,10303111000,-28.888,305.14,-9.0393
2019-07-01,290.2685,301.0262,280.0228,293.6411,293.6411,10292223948,3.3726,291.9548,1.1619
2019-07-02,293.5373,295.6559,272.6026,291.5964,291.5964,10618413952,-1.9409,292.5669,-0.6612
2019-07-03,291.7646,303.342,291.4016,303.1,303.1,9926711979,11.3354,297.4323,3.8851
2019-07-04,303.0251,303.9612,282.7657,284.5232,284.5232,8403513106,-18.5019,293.7741,-6.1057
2019-07-05,284.3809,293.9211,282.6947,287.9975,287.9975,8723493015,3.6166,286.1892,1.2717
2019-07-06,287.8938,295.9914,286.6659,287.5471,287.5471,7674615025,-0.3467,287.7205,-0.1204
2019-07-07,287.6036,310.1393,286.1092,305.7006,305.7006,8119724981,18.097,296.6521,6.2923
2019-07-08,305.7348,314.2679,303.5005,313.2514,313.2514,9078905628,7.5166,309.4931,2.4585
2019-07-09,313.3252,318.2231,305.2858,308.881,308.881,10055159803,-4.4442,311.1031,-1.4184
2019-07-10,308.8513,313.0695,285.5658,290.0023,290.0023,11679985167,-18.849,299.4268,-6.1029
2019-07-11,289.946,290.0211,266.0947,268.704,268.704,10216287022,-21.242,279.325,-7.3262
2019-07-12,268.6923,278.8556,268.0,276.2767,276.2767,8148936015,7.5844,272.4845,2.8227
2019-07-13,276.2891,276.6852,263.0683,269.4588,269.4588,6716829429,-6.8303,272.874,-2.4722
2019-07-14,269.2816,269.6412,227.2692,227.5781,227.5781,8578339386,-41.7035,248.4298,-15.4869
2019-07-15,227.9651,235.0257,210.3913,229.776,229.776,9723674244,1.8109,228.8706,0.7944
2019-07-16,229.7487,234.5138,197.3779,199.1887,199.1887,9036620494,-30.56,214.4687,-13.3015
2019-07-17,199.0668,217.9756,193.9904,211.485,211.485,9387747640,12.4182,205.2759,6.2382
2019-07-18,211.4446,229.2394,208.0377,226.5662,226.5662,9327816059,15.1216,219.0054,7.1516
2019-07-19,226.6577,226.9405,215.8382,221.3334,221.3334,7606433131,-5.3243,223.9956,-2.349
2019-07-20,221.4127,234.1985,221.1895,229.1192,229.1192,7976245988,7.7065,225.266,3.4806
2019-07-21,229.1677,229.8617,219.0278,225.6308,225.6308,6685082868,-3.5369,227.3992,-1.5434
2019-07-22,225.6987,226.8626,213.4484,217.56,217.56,6338843919,-8.1387,221.6294,-3.606
2019-07-23,217.5685,218.5181,209.6381,212.7285,212.7285,6976091534,-4.84,215.1485,-2.2246
2019-07-24,212.5538,217.5354,203.8934,217.0464,217.0464,7168982843,4.4926,214.8001,2.1136
2019-07-25,216.9691,224.2542,216.1351,219.618,219.618,6731281160,2.6489,218.2936,1.2209
2019-07-26,219.6281,220.2364,214.1257,219.6296,219.6296,5729852178,0.0015,219.6288,0.0007
2019-07-27,219.6176,223.5173,204.9039,207.4083,207.4083,6257703908,-12.2093,213.513,-5.5593
2019-07-28,207.4138,212.0418,202.2529,211.1866,211.1866,5504887934,3.7728,209.3002,1.819
2019-07-29,211.1237,213.9321,208.7643,211.2681,211.2681,5485190664,0.1444,211.1959,0.0684
2019-07-30,211.3392,213.6141,206.8676,210.5226,210.5226,5489918859,-0.8166,210.9309,-0.3864
2019-07-31,210.4924,218.6541,210.4379,218.6541,218.6541,6003828340,8.1617,214.5732,3.8774
2019-08-01,218.5546,218.8127,212.9145,217.8084,217.8084,5965442642,-0.7462,218.1815,-0.3414
2019-08-02,217.8845,222.1826,215.9758,217.8716,217.8716,6159440229,-0.0129,217.878,-0.0059
2019-08-03,217.8956,224.6232,217.3317,222.4903,222.4903,5697798687,4.5947,220.193,2.1087
2019-08-04,222.5808,224.2273,218.4922,222.6697,222.6697,5238542572,0.0889,222.6252,0.0399
2019-08-05,222.6509,235.6353,222.6039,234.215,234.215,7765060287,11.5641,228.433,5.1938
2019-08-06,234.2456,239.1159,223.5512,226.0206,226.0206,7647742672,-8.225,230.1331,-3.5113
2019-08-07,225.9253,229.6566,222.7755,226.391,226.391,7020342210,0.4657,226.1582,0.2061
2019-08-08,226.5185,226.7747,216.5163,220.9419,220.9419,6713525644,-5.5766,223.7302,-2.4619
2019-08-09,220.9086,221.3643,208.246,210.4889,210.4889,6964818795,-10.4197,215.6988,-4.7167
2019-08-10,210.5302,213.7348,203.7931,206.7335,206.7335,6584748527,-3.7967,208.6318,-1.8034
2019-08-11,206.7322,216.5986,206.5108,216.0929,216.0929,6440605605,9.3607,211.4126,4.5279
2019-08-12,216.0559,216.1426,210.9465,211.2881,211.2881,5674315559,-4.7678,213.672,-2.2067
2019-08-13,211.3427,211.3844,205.4225,208.709,208.709,5946313205,-2.6337,210.0258,-1.2462
2019-08-14,208.604,209.0664,186.3319,186.6077,186.6077,7444456154,-21.9963,197.6058,-10.5445
2019-08-15,186.6835,189.4622,178.1426,188.5021,188.5021,8197244441,1.8186,187.5928,0.9742
2019-08-16,188.6443,188.9056,180.3848,185.4401,185.4401,7133915837,-3.2042,187.0422,-1.6985
2019-08-17,185.5317,186.7031,182.5939,185.6877,185.6877,5512696513,0.156,185.6097,0.0841
2019-08-18,185.8411,197.5225,183.6922,194.4935,194.4935,5969012024,8.6524,190.1673,4.6558
2019-08-19,194.556,203.5602,193.1082,203.0919,203.0919,6145148692,8.5359,198.824,4.3874
2019-08-20,202.8131,203.016,195.6195,196.5654,196.5654,6408417610,-6.2477,199.6893,-3.0805
2019-08-21,196.6217,197.0274,182.6892,186.8916,186.8916,7775772700,-9.7301,191.7566,-4.9486
2019-08-22,186.9412,194.4155,183.3845,191.3329,191.3329,7569043874,4.3917,189.137,2.3492
2019-08-23,191.1069,195.9065,189.5623,194.7062,194.7062,6658162377,3.5993,192.9065,1.8834
2019-08-24,194.6716,194.785,187.6273,191.2896,191.2896,6249737982,-3.382,192.9806,-1.7373
2019-08-25,191.2348,192.1633,184.9648,186.8424,186.8424,5826017143,-4.3924,189.0386,-2.2969
2019-08-26,186.7355,193.4422,186.7355,188.9294,188.9294,7207986636,2.1939,187.8324,1.1749
2019-08-27,188.9501,188.9632,185.4729,187.5167,187.5167,6042327402,-1.4334,188.2334,-0.7586
2019-08-28,187.4955,187.9309,172.1856,173.89,173.89,6696604087,-13.6055,180.6928,-7.2564
2019-08-29,173.9587,173.9964,167.1709,169.5167,169.5167,7129569083,-4.442,171.7377,-2.5535
2019-08-30,169.4893,170.7735,167.0714,168.8349,168.8349,5776520220,-0.6544,169.1621,-0.3861
2019-08-31,168.8879,174.324,167.8026,172.4698,172.4698,5830212249,3.5819,170.6788,2.1209
2019-09-01,172.4584,173.6969,169.5313,171.6294,171.6294,5554799576,-0.829,172.0439,-0.4807
2019-09-02,171.6976,180.1452,170.4517,178.3474,178.3474,6503447137,6.6498,175.0225,3.873
2019-09-03,178.3578,182.348,175.9702,179.4993,179.4993,6962728938,1.1415,178.9286,0.64
2019-09-04,179.492,180.1366,175.3254,175.9929,175.9929,5938120494,-3.4991,177.7424,-1.9494
2019-09-05,175.9663,176.1639,171.7468,174.2171,174.2171,5589476516,-1.7492,175.0917,-0.9941
2019-09-06,174.1722,177.7187,168.3413,169.9562,169.9562,6797611878,-4.216,172.0642,-2.4206
2019-09-07,169.9553,180.8516,169.4441,178.2626,178.2626,6791531342,8.3073,174.109,4.8879
2019-09-08,178.2826,182.9771,178.1425,181.3555,181.3555,6472677266,3.0729,179.819,1.7236
2019-09-09,181.3625,184.1495,177.4194,181.1495,181.1495,7232938985,-0.213,181.256,-0.1174
2019-09-10,181.2128,184.0634,178.1224,179.7872,179.7872,6291476772,-1.4256,180.5,-0.7867
2019-09-11,179.8395,181.7575,176.5009,178.7255,178.7255,7157139035,-1.114,179.2825,-0.6194
2019-09-12,178.8038,181.9986,177.8473,181.0161,181.0161,5838605477,2.2123,179.9099,1.2373
2019-09-13,180.9756,181.4983,178.582,181.1097,181.1097,5955041237,0.1341,181.0426,0.0741
2019-09-14,181.3216,188.4469,180.3722,188.1055,188.1055,6500686511,6.7839,184.7136,3.7414
2019-09-15,188.0684,190.3993,186.4473,189.7891,189.7891,6222874780,1.7207,188.9287,0.9149
2019-09-16,189.6893,198.205,189.6893,197.1132,197.1132,8242029488,7.4239,193.4012,3.9137
2019-09-17,197.1148,213.7319,196.7155,208.6087,208.6087,10232590812,11.4939,202.8618,5.8311
2019-09-18,208.0506,216.7115,208.0506,211.393,211.393,9194634557,3.3424,209.7218,1.6065
2019-09-19,211.2472,222.8717,204.6858,221.2809,221.2809,10620070913,10.0337,216.264,4.7497
2019-09-20,221.0696,221.5986,215.1596,218.05,218.05,8027974273,-3.0196,219.5598,-1.3659
2019-09-21,217.8974,220.9583,215.0002,215.5162,215.5162,7743309778,-2.3812,216.7068,-1.0928
2019-09-22,215.4866,216.0862,207.6449,211.5454,211.5454,7812854576,-3.9412,213.516,-1.829
2019-09-23,211.7132,211.8405,201.8872,201.9213,201.9213,7494673136,-9.7919,206.8172,-4.6251
2019-09-24,201.8421,203.5005,162.7278,168.1107,168.1107,11757739233,-33.7314,184.9764,-16.7118
2019-09-25,168.1336,174.7198,164.9135,170.8927,170.8927,9766632018,2.7591,169.5132,1.641
2019-09-26,170.7569,171.6926,157.1303,166.7271,166.7271,7848286154,-4.0298,168.742,-2.36
2019-09-27,166.6517,175.6108,163.2095,174.711,174.711,7909313625,8.0593,170.6814,4.836
2019-09-28,174.6808,175.7787,170.774,174.5729,174.5729,6895423445,-0.1079,174.6268,-0.0618
2019-09-29,174.6127,175.2102,166.9977,170.5035,170.5035,6497088199,-4.1092,172.5581,-2.3533
2019-09-30,170.4613,179.8722,167.0366,179.8722,179.8722,7552915148,9.4109,175.1667,5.5208
2019-10-01,180.2091,185.0455,175.8127,177.3404,177.3404,7676276225,-2.8687,178.7747,-1.5919
2019-10-02,177.2241,180.8261,175.3343,180.7105,180.7105,6335595250,3.4864,178.9673,1.9672
2019-10-03,180.7037,180.7992,172.5999,175.1993,175.1993,6381403725,-5.5044,177.9515,-3.0461
2019-10-04,175.2384,178.5521,173.5641,176.985,176.985,6248928449,1.7466,176.1117,0.9967
2019-10-05,176.9463,177.7132,173.0696,176.3515,176.3515,5837211771,-0.5948,176.6489,-0.3361
2019-10-06,176.3644,177.3645,171.2998,173.0591,173.0591,5852890674,-3.3053,174.7118,-1.8741
2019-10-07,172.9403,182.3564,171.5278,181.1863,181.1863,7844316834,8.246,177.0633,4.7681
2019-10-08,181.1134,184.36,179.1334,182.0216,182.0216,7466282780,0.9082,181.5675,0.5015
2019-10-09,182.0363,194.3005,180.6684,193.2933,193.2933,9088122101,11.257,187.6648,6.1839
2019-10-10,193.1911,193.8969,188.3065,191.6597,191.6597,8375913276,-1.5314,192.4254,-0.7927
2019-10-11,191.8011,195.3188,181.6618,182.5697,182.5697,9128522970,-9.2314,187.1854,-4.813
2019-10-12,182.534,186.3049,179.9848,180.8266,180.8266,7494328840,-1.7074,181.6803,-0.9354
2019-10-13,180.8613,185.0759,180.3172,182.0751,182.0751,6733182273,1.2138,181.4682,0.6711
2019-10-14,182.0285,187.3036,181.6623,186.9609,186.9609,7276520699,4.9324,184.4947,2.7097
2019-10-15,186.9771,187.7599,179.4628,181.4061,181.4061,7731456579,-5.571,184.1916,-2.9795
2019-10-16,181.3437,181.6686,174.0642,176.0135,176.0135,7691244590,-5.3302,178.6786,-2.9393
2019-10-17,175.9069,178.8996,174.5658,178.0284,178.0284,6737237423,2.1215,176.9676,1.206
2019-10-18,177.9886,178.1798,171.0051,173.6213,173.6213,7566257807,-4.3673,175.805,-2.4537
2019-10-19,173.6494,175.6082,172.2155,172.913,172.913,6551453871,-0.7364,173.2812,-0.4241
2019-10-20,172.9748,176.7187,171.2107,175.5344,175.5344,6801091120,2.5596,174.2546,1.4798
2019-10-21,175.5247,177.7417,173.2878,174.921,174.921,6815820627,-0.6037,175.2228,-0.3439
2019-10-22,174.9051,175.65,172.2662,172.3009,172.3009,6990951966,-2.6042,173.603,-1.4889
2019-10-23,172.2628,172.4206,157.4634,162.4028,162.4028,9624925919,-9.86,167.3328,-5.7238
2019-10-24,162.5141,164.1476,160.888,162.1685,162.1685,7300917537,-0.3456,162.3413,-0.2127
2019-10-25,162.1897,183.0001,161.966,181.5232,181.5232,10358594018,19.3335,171.8564,11.9203
2019-10-26,181.6671,195.9425,176.1338,179.8355,179.8355,13831784986,-1.8316,180.7513,-1.0082
2019-10-27,179.9326,188.1553,177.6824,184.2422,184.2422,10815941952,4.3096,182.0874,2.3951
2019-10-28,184.3975,187.8832,180.2496,182.6628,182.6628,10406734124,-1.7347,183.5302,-0.9407
2019-10-29,182.6704,191.8468,182.3644,190.3426,190.3426,10622761958,7.6722,186.5065,4.2
2019-10-30,190.3364,191.1119,181.5464,184.6922,184.6922,10484902804,-5.6442,187.5143,-2.9654
2019-10-31,184.7976,188.7513,180.0684,183.9669,183.9669,9607939606,-0.8307,184.3822,-0.4495
2019-11-01,183.8037,185.0597,181.0945,183.9699,183.9699,9145611130,0.1662,183.8868,0.0904
2019-11-02,184.0182,185.709,182.7977,183.9257,183.9257,8087991830,-0.0925,183.972,-0.0503
2019-11-03,183.9948,185.0242,179.8181,182.425,182.425,8760247744,-1.5698,183.2099,-0.8532
2019-11-04,182.319,188.0229,181.8216,186.3552,186.3552,10551917945,4.0362,184.3371,2.2138
2019-11-05,186.3093,191.2578,184.332,189.3042,189.3042,10024177342,2.9949,187.8068,1.6075
2019-11-06,189.1135,193.5473,188.6677,191.5938,191.5938,10156458684,2.4803,190.3536,1.3115
2019-11-07,191.5043,191.8611,186.567,187.9765,187.9765,9081247799,-3.5278,189.7404,-1.8422
2019-11-08,187.9243,188.816,182.5414,184.2115,184.2115,9176780911,-3.7128,186.0679,-1.9757
2019-11-09,184.3117,185.8385,183.9022,185.0287,185.0287,7277418704,0.717,184.6702,0.389
2019-11-10,184.9434,190.9206,184.6868,189.4773,189.4773,8752784211,4.5339,187.2104,2.4515
2019-11-11,189.5029,190.3384,185.0863,185.4896,185.4896,7877424106,-4.0133,187.4962,-2.1178
2019-11-12,185.5648,187.948,184.1911,186.8434,186.8434,7792186666,1.2786,186.2041,0.689
2019-11-13,186.9424,189.3319,185.9379,188.2587,188.2587,7343173596,1.3163,187.6006,0.7041
2019-11-14,188.2725,188.6346,184.9923,185.9996,185.9996,7872664470,-2.2729,187.136,-1.2072
2019-11-15,186.0582,186.2518,179.3796,180.5212,180.5212,8815678477,-5.537,183.2897,-2.976
2019-11-16,180.4991,184.1553,179.9857,183.3484,183.3484,6789888120,2.8493,181.9237,1.5786
2019-11-17,183.3508,188.1913,182.3368,185.1192,185.1192,7364325471,1.7684,184.235,0.9645
2019-11-18,185.0415,186.9272,179.1755,180.5596,180.5596,7787662111,-4.4819,182.8005,-2.4221
2019-11-19,180.5025,182.528,175.1971,177.4556,177.4556,7536699743,-3.0469,178.979,-1.688
2019-11-20,177.4153,178.9931,175.2904,175.6983,175.6983,7205785149,-1.717,176.5568,-0.9678
2019-11-21,175.6736,176.2092,159.3651,161.4627,161.4627,8546371325,-14.2109,168.5682,-8.0894
2019-11-22,161.5059,163.0281,142.3441,150.2682,150.2682,12020749863,-11.2377,155.887,-6.9581
2019-11-23,150.2122,154.1016,147.6012,153.4178,153.4178,8289198330,3.2056,151.815,2.134
2019-11-24,153.4305,153.9659,142.8347,142.8347,142.8347,7782769098,-10.5958,148.1326,-6.9059
2019-11-25,142.697,150.208,133.8023,146.4765,146.4765,10962753356,3.7795,144.5868,2.6486
2019-11-26,146.4043,150.0048,145.2169,148.9651,148.9651,7648516297,2.5608,147.6847,1.7491
2019-11-27,148.3968,154.8872,143.5256,153.0106,153.0106,8778095308,4.6138,150.7037,3.1091
2019-11-28,153.0692,156.6136,151.0911,151.7176,151.7176,7346531960,-1.3516,152.3934,-0.883
2019-11-29,151.7686,156.8484,151.4604,155.3042,155.3042,7503898278,3.5356,153.5364,2.3296
2019-11-30,155.2864,156.6913,151.2253,152.5397,152.5397,6565950868,-2.7467,153.913,-1.7688
2019-12-01,152.4919,152.4919,147.0679,151.1857,151.1857,7102780298,-1.3062,151.8388,-0.8566
2019-12-02,151.1755,152.117,147.6068,149.0592,149.0592,6670561362,-2.1163,150.1173,-1.3999
2019-12-03,149.0582,150.3104,146.0017,147.9564,147.9564,6204379850,-1.1018,148.5073,-0.7392
2019-12-04,147.9184,150.6808,145.0009,146.7477,146.7477,7865937094,-1.1707,147.3331,-0.7914
2019-12-05,146.6865,153.1554,145.4591,149.249,149.249,6745910228,2.5625,147.9678,1.7469
2019-12-06,149.3965,149.6705,147.6065,149.1944,149.1944,6458766441,-0.2021,149.2955,-0.1353
2019-12-07,149.1976,149.7997,148.3748,148.7682,148.7682,5911233284,-0.4294,148.9829,-0.2878
2019-12-08,148.7437,152.3929,148.3133,151.2647,151.2647,6441727252,2.521,150.0042,1.6949
2019-12-09,151.2244,151.9139,147.6214,148.2252,148.2252,6744206747,-2.9992,149.7248,-1.9833
2019-12-10,148.1799,148.5645,144.908,146.267,146.267,6859512025,-1.9129,147.2235,-1.2909
2019-12-11,146.3206,147.1392,143.0454,143.608,143.608,7037180049,-2.7126,144.9643,-1.8539
2019-12-12,143.6157,145.7516,141.437,145.604,145.604,7890383413,1.9883,144.6098,1.3845
2019-12-13,145.6557,145.8571,143.7465,144.9447,144.9447,7264810247,-0.711,145.3002,-0.4881
2019-12-14,144.9534,145.5291,142.4346,142.8692,142.8692,7048066973,-2.0842,143.9113,-1.4378
2019-12-15,142.865,143.9254,139.427,143.115,143.115,7235153411,0.25,142.99,0.175
2019-12-16,143.1395,143.2249,132.4567,133.614,133.614,8992282119,-9.5255,138.3768,-6.6547
2019-12-17,133.6472,134.0115,121.3951,122.6039,122.6039,9057166141,-11.0433,128.1256,-8.263
2019-12-18,122.6568,133.3942,119.7801,133.0922,133.0922,11864518321,10.4354,127.8745,8.5078
2019-12-19,133.0528,134.1906,125.9717,129.3211,129.3211,9564699140,-3.7317,131.187,-2.8047
2019-12-20,129.3844,129.7563,126.9854,129.0661,129.0661,8173594150,-0.3183,129.2253,-0.246
2019-12-21,129.096,129.1477,127.6121,128.131,128.131,7449064703,-0.965,128.6135,-0.7475
2019-12-22,128.0981,133.16,127.9285,132.3725,132.3725,9121058481,4.2744,130.2353,3.3368
2019-12-23,132.307,134.7318,127.4167,128.6141,128.6141,9622497693,-3.6929,130.4606,-2.7912
2019-12-24,128.6293,131.6723,127.3088,129.0639,129.0639,7961819689,0.4346,128.8466,0.3379
2019-12-25,129.0685,129.0685,124.8855,126.4546,126.4546,8418019054,-2.6139,127.7616,-2.0252
2019-12-26,126.4863,130.8983,125.4064,126.3612,126.3612,8600871980,-0.1251,126.4238,-0.0989
2019-12-27,126.3688,128.0976,124.8208,127.2146,127.2146,8299390176,0.8458,126.7917,0.6693
2019-12-28,127.213,130.2582,126.8997,128.3227,128.3227,8069298610,1.1097,127.7678,0.8723
2019-12-29,128.2669,136.8112,127.9977,134.758,134.758,9708776786,6.4911,131.5124,5.0606
2019-12-30,134.7965,136.7574,131.5456,132.6335,132.6335,9796951716,-2.163,133.715,-1.6046
2019-12-31,132.6123,133.7327,128.7982,129.6109,129.6109,8936866397,-3.0014,131.1116,-2.2633
2020-01-01,129.6307,132.8354,129.1983,130.802,130.802,7935230330,1.1713,130.2163,0.9036
2020-01-02,130.82,130.82,126.9549,127.4102,127.4102,8032709256,-3.4098,129.1151,-2.6065
2020-01-03,127.4113,134.554,126.49,134.1717,134.1717,10476845358,6.7604,130.7915,5.306
2020-01-04,134.1685,136.0527,133.0406,135.0694,135.0694,7430904515,0.9009,134.6189,0.6715
2020-01-05,135.0721,139.4102,135.0456,136.2768,136.2768,7526675353,1.2047,135.6744,0.8919
2020-01-06,136.3055,144.3282,136.0796,144.3042,144.3042,9093747121,7.9987,140.3048,5.8682
2020-01-07,144.312,145.0018,140.4889,143.544,143.544,9257954672,-0.768,143.928,-0.5322
2020-01-08,143.4878,146.828,138.2682,141.2581,141.2581,9387194957,-2.2297,142.373,-1.5539
2020-01-09,141.1558,141.394,136.2364,138.9792,138.9792,7697325348,-2.1766,140.0675,-1.542
2020-01-10,138.967,144.1673,135.5204,143.9638,143.9638,9084816203,4.9968,141.4654,3.5957
2020-01-11,143.4091,146.4809,142.208,142.9271,142.9271,9332208590,-0.482,143.1681,-0.3361
2020-01-12,143.0325,146.1459,142.7076,145.8739,145.8739,8528167453,2.8414,144.4532,1.9865
2020-01-13,146.2201,146.7912,142.9071,144.2266,144.2266,8378529470,-1.9935,145.2233,-1.3634
2020-01-14,144.2511,167.6815,144.0649,165.9554,165.9554,16712318373,21.7043,155.1032,15.0462
2020-01-15,165.7346,170.4257,161.1096,166.2307,166.2307,15173694057,0.4961,165.9826,0.2993
2020-01-16,166.3328,167.0582,159.7096,164.391,164.391,13735193018,-1.9418,165.3619,-1.1674
2020-01-17,164.4894,173.0692,162.7756,170.78,170.78,14997091826,6.2906,167.6347,3.8243
2020-01-18,170.7477,178.5288,166.789,175.3657,175.3657,14929342256,4.618,173.0567,2.7046
2020-01-19,175.4676,177.2476,163.6769,166.9698,166.9698,13713374132,-8.4978,171.2187,-4.8429
2020-01-20,166.9041,169.1149,162.3316,167.1205,167.1205,11144529787,0.2164,167.0123,0.1297
2020-01-21,167.0605,169.9101,165.8197,169.6972,169.6972,9789369362,2.6367,168.3788,1.5783
2020-01-22,169.6085,171.0087,166.7742,168.2942,168.2942,9209827928,-1.3143,168.9514,-0.7749
2020-01-23,168.2957,168.3122,160.2953,162.9286,162.9286,10396868698,-5.3671,165.6121,-3.1891
2020-01-24,162.8994,164.3094,156.7497,163.0512,163.0512,10657671162,0.1518,162.9753,0.0932
2020-01-25,163.0673,163.2272,158.6325,161.2839,161.2839,8256956802,-1.7834,162.1756,-1.0937
2020-01-26,161.1768,168.2203,160.2811,168.0771,168.0771,9261861590,6.9003,164.627,4.2812
2020-01-27,168.0089,172.9229,166.9011,170.9309,170.9309,11004476145,2.922,169.4699,1.7392
2020-01-28,170.8849,176.3703,170.7381,176.3703,176.3703,11772875064,5.4854,173.6276,3.21
2020-01-29,176.3479,178.843,175.0503,175.0503,175.0503,10725267311,-1.2976,175.6991,-0.7358
2020-01-30,174.9177,186.2605,172.3746,184.6905,184.6905,12604789338,9.7728,179.8041,5.5871
2020-01-31,184.7369,185.4058,176.2968,180.1602,180.1602,11728616394,-4.5767,182.4486,-2.4774
2020-02-01,180.1138,183.8456,179.7452,183.674,183.674,11569697182,3.5602,181.8939,1.9766
2020-02-02,183.5325,193.0804,180.174,188.6175,188.6175,14054425389,5.085,186.075,2.7706
2020-02-03,188.6074,193.4369,188.0127,189.8651,189.8651,12392875241,1.2577,189.2363,0.6668
2020-02-04,189.8617,191.1115,185.4036,189.2506,189.2506,11714191695,-0.6111,189.5562,-0.3219
2020-02-05,189.2991,206.804,188.7527,204.2302,204.2302,14865434435,14.9311,196.7647,7.8876
2020-02-06,204.1297,214.5977,201.9041,212.3391,212.3391,16425589683,8.2094,208.2344,4.0217
2020-02-07,212.3159,223.1409,212.3042,222.7261,222.7261,16673443564,10.4102,217.521,4.9032
2020-02-08,222.511,226.5881,215.3863,223.1465,223.1465,16741203125,0.6355,222.8288,0.2856
2020-02-09,222.9822,229.8642,222.9822,228.5786,228.5786,15031356241,5.5964,225.7804,2.5098
2020-02-10,228.5491,229.1846,218.08,223.5227,223.5227,16210008511,-5.0264,226.0359,-2.1993
2020-02-11,223.3849,236.5471,218.6176,235.8512,235.8512,16964695963,12.4663,229.618,5.5806
2020-02-12,235.8982,272.3988,235.8963,265.4061,265.4061,24545049386,29.5079,250.6522,12.5087
2020-02-13,265.0527,273.7411,258.9225,268.0992,268.0992,25801317504,3.0465,266.576,1.1494
2020-02-14,268.0233,285.0564,262.7625,284.2175,284.2175,23558253463,16.1942,276.1204,6.0421
2020-02-15,284.5613,287.1237,264.2797,264.7286,264.7286,23682452994,-19.8327,274.645,-6.9696
2020-02-16,264.9041,272.8824,242.4844,259.8947,259.8947,25152366643,-5.0094,262.3994,-1.891
2020-02-17,259.8906,266.8712,244.3353,266.3634,266.3634,26024080089,6.4728,263.127,2.4906
2020-02-18,266.5088,283.1961,261.4639,281.9446,281.9446,26511477187,15.4358,274.2267,5.7919
2020-02-19,282.0363,283.5379,259.764,259.764,259.764,22679414413,-22.2723,270.9002,-7.897
